Unnamed: 0,id Num,date,problem,MDC,citation Issued,person Search,vehicle Search,pre Race,race,gender,lat,long,police Precinct,neighborhood
36520.0,17-251157,2017-07-06 02:16:48,suspicious,MDC,,NO,NO,Unknown,White,Male,44.97251018,-93.27592472,1,Downtown West
36521.0,17-251159,2017-07-06 02:26:29,traffic,MDC,,YES,YES,Unknown,Black,Male,45.01505,-93.30825,4,Cleveland
36522.0,17-251165,2017-07-06 02:33:00,traffic,MDC,,NO,NO,Unknown,Other,Male,44.9847,-93.3045,4,Near - North
36523.0,17-251166,2017-07-06 02:35:11,suspicious,MDC,,YES,NO,Unknown,Unknown,Unknown,44.94836,-93.2881,5,Lowry Hill East
36525.0,17-251170,2017-07-06 02:39:26,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.97308385,-93.24771902,1,Cedar Riverside
36526.0,17-251173,2017-07-06 02:47:05,traffic,MDC,,NO,NO,Latino,Latino,Female,45.00635,-93.2631,2,Holland
36527.0,17-251175,2017-07-06 02:48:24,suspicious,MDC,,NO,NO,Unknown,Unknown,Female,44.99202,-93.27984,1,North Loop
36528.0,17-251177,2017-07-06 02:52:06,traffic,MDC,,YES,YES,Unknown,White,Female,44.96780996,-93.27644967,1,Loring Park
36529.0,17-251183,2017-07-06 03:11:46,suspicious,MDC,,NO,NO,Unknown,Unknown,Male,44.99690339,-93.24035143,2,Beltrami
36530.0,17-251184,2017-07-06 03:15:06,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94836,-93.28429,5,Whittier
36531.0,17-251185,2017-07-06 03:15:45,suspicious,MDC,,YES,NO,Unknown,Unknown,Unknown,44.95643383,-93.2867686,5,Whittier
36532.0,17-251190,2017-07-06 03:34:12,suspicious,MDC,,NO,NO,Latino,Unknown,Male,44.94047824,-93.26763786,3,Central
36533.0,17-251192,2017-07-06 03:37:11,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.97801709,-93.29162598,4,Harrison
36534.0,17-251195,2017-07-06 03:41:15,suspicious,MDC,,NO,NO,Black,East African,Female,44.98482419,-93.23689315,2,Marcy Holmes
36535.0,17-251198,2017-07-06 04:01:03,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.02223,-93.23967,2,Audubon Park
36536.0,17-251199,2017-07-06 04:04:20,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94134,-93.27792,5,Lyndale
36537.0,17-251201,2017-07-06 04:05:43,traffic,MDC,,NO,NO,Unknown,Black,Male,44.93773,-93.27791,5,Lyndale
36538.0,17-251204,2017-07-06 04:07:37,suspicious,MDC,,NO,NO,Other,Other,Female,44.93962019,-93.27407066,3,Central
36539.0,17-251208,2017-07-06 04:19:25,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94836088,-93.29510762,5,CARAG
36540.0,17-251209,2017-07-06 04:21:38,suspicious,MDC,,YES,YES,Black,Black,Male,44.94044075,-93.27791575,5,Lyndale
36541.0,17-251215,2017-07-06 04:42:13,suspicious,MDC,,NO,NO,White,Unknown,Male,44.8934228,-93.25538132,3,Diamond Lake
36542.0,17-251216,2017-07-06 04:45:26,traffic,MDC,,NO,NO,Unknown,Unknown,Unknown,44.94836055,-93.28492292,5,Whittier
36543.0,17-251226,2017-07-06 05:13:54,suspicious,MDC,,NO,NO,Native American,Native American,Male,44.94068133,-93.27532999,5,Lyndale
36544.0,17-251244,2017-07-06 06:11:14,suspicious,MDC,,NO,NO,Unknown,Unknown,Male,44.96275,-93.24524,3,Seward
36545.0,17-251253,2017-07-06 06:31:25,suspicious,MDC,,NO,NO,Unknown,Black,Male,44.99686192,-93.29105312,4,Near - North
36546.0,17-251255,2017-07-06 06:34:15,suspicious,MDC,,YES,YES,Black,Black,Male,45.01594145,-93.30698316,4,Folwell
36547.0,17-251257,2017-07-06 06:40:37,suspicious,MDC,,NO,NO,Black,Black,Male,44.98080828,-93.27314066,1,Downtown West
36548.0,17-251267,2017-07-06 07:16:03,suspicious,MDC,,NO,NO,Unknown,White,Male,44.89485273,-93.30152007,5,Kenny
36549.0,17-251289,2017-07-06 07:53:15,traffic,MDC,,NO,NO,Unknown,White,Male,45.01678557,-93.26232599,2,Holland
36550.0,17-251296,2017-07-06 08:06:59,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92250916,-93.20764018,3,Hiawatha
36551.0,17-251300,2017-07-06 08:09:59,suspicious,MDC,,NO,NO,Black,Black,Male,44.97449561,-93.28102208,1,Loring Park
36552.0,17-251311,2017-07-06 08:25:19,suspicious,MDC,,NO,YES,Other,Other,Male,44.96967518,-93.26753773,1,Elliot Park
36553.0,17-251313,2017-07-06 08:27:20,traffic,MDC,,NO,NO,Unknown,White,Female,44.91064,-93.31884,5,Fulton
36554.0,17-251328,2017-07-06 08:41:43,suspicious,other,,,,,,,44.96884812,-93.24609076,1,Cedar Riverside
36555.0,17-251327,2017-07-06 08:41:45,traffic,MDC,,NO,NO,Unknown,White,Male,44.93231,-93.31765,5,Linden Hills
36556.0,17-251345,2017-07-06 08:56:02,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.99594307,-93.24763938,2,Marcy Holmes
36557.0,17-251347,2017-07-06 08:57:39,traffic,MDC,,NO,NO,Black,Black,Male,45.01056883,-93.27172418,2,Bottineau
36558.0,17-251350,2017-07-06 09:01:05,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.92327,-93.22833,3,Ericsson
36559.0,17-251368,2017-07-06 09:22:01,traffic,MDC,,NO,NO,Unknown,White,Female,45.00597,-93.23846,2,Windom Park
36560.0,17-251379,2017-07-06 09:34:01,suspicious,MDC,,NO,NO,White,White,Male,44.9483642,-93.29001302,5,CARAG
36561.0,17-251393,2017-07-06 09:46:35,suspicious,MDC,,NO,NO,Black,Black,Male,44.94954085,-93.27968211,5,Whittier
36562.0,17-251394,2017-07-06 09:46:40,suspicious,other,,,,,,,44.9651,-93.26766,3,Ventura Village
36563.0,17-251395,2017-07-06 09:46:44,suspicious,MDC,,NO,NO,White,White,Male,44.9483642,-93.29001302,5,CARAG
36564.0,17-251410,2017-07-06 09:59:16,suspicious,MDC,,NO,NO,Unknown,Native American,Male,44.95464095,-93.25244421,3,Midtown Phillips
36565.0,17-251414,2017-07-06 10:03:09,traffic,other,,,,,,,44.97023,-93.22288,2,Prospect Park - East River Road
36566.0,17-251419,2017-07-06 10:07:33,suspicious,MDC,,NO,NO,Native American,Native American,Female,44.94954085,-93.27968211,5,Whittier
36567.0,17-251436,2017-07-06 10:20:43,traffic,MDC,,NO,NO,Unknown,East African,Male,44.94834704,-93.27880784,5,Lyndale
36568.0,17-251452,2017-07-06 10:40:57,suspicious,MDC,,NO,NO,White,White,Female,44.94665027,-93.27601282,5,Lyndale
36569.0,17-251489,2017-07-06 11:00:32,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.97127979,-93.28577863,1,Loring Park
36570.0,17-251509,2017-07-06 11:14:20,traffic,MDC,,NO,NO,White,White,Male,44.9536163,-93.30212451,5,East Isles
36571.0,17-251511,2017-07-06 11:17:42,traffic,MDC,,NO,NO,White,White,Female,44.95334138,-93.30090409,5,East Isles
36572.0,17-251516,2017-07-06 11:19:12,suspicious,MDC,,NO,NO,Black,Black,Male,44.95913,-93.24986,3,East Phillips
36573.0,17-251517,2017-07-06 11:19:35,traffic,MDC,NO,NO,NO,Unknown,Black,Female,44.98825995,-93.28938917,4,Near - North
36574.0,17-251534,2017-07-06 11:31:37,suspicious,other,,,,,,,44.97968,-93.27243,1,Downtown West
36575.0,17-251539,2017-07-06 11:33:00,traffic,MDC,,NO,NO,White,Asian,Male,44.95246066,-93.30052952,5,East Isles
36576.0,17-251544,2017-07-06 11:38:11,traffic,MDC,,NO,NO,White,White,Male,44.9536163,-93.30212451,5,East Isles
36577.0,17-251551,2017-07-06 11:43:21,traffic,MDC,,NO,NO,White,White,Female,44.95246066,-93.30052952,5,East Isles
36578.0,17-251554,2017-07-06 11:44:12,traffic,other,,,,,,,44.98271,-93.24132,2,Marcy Holmes
36579.0,17-251555,2017-07-06 11:45:24,traffic,MDC,,NO,NO,Unknown,Unknown,Male,44.98243029,-93.24063435,2,Marcy Holmes
36580.0,17-251563,2017-07-06 11:50:27,traffic,MDC,,NO,NO,White,White,Female,44.9536163,-93.30212451,5,East Isles
36581.0,17-251577,2017-07-06 11:57:37,traffic,MDC,,NO,NO,White,White,Male,44.95246066,-93.30052952,5,East Isles
36582.0,17-251580,2017-07-06 12:00:13,traffic,MDC,,NO,NO,White,White,Female,44.9536163,-93.30212451,5,East Isles
36583.0,17-251581,2017-07-06 12:04:04,traffic,MDC,,NO,NO,White,White,Female,44.95246066,-93.30052952,5,East Isles
36584.0,17-251587,2017-07-06 12:11:29,suspicious,MDC,,NO,NO,Unknown,Asian,Male,44.9788,-93.27365,1,Downtown West
36585.0,17-251588,2017-07-06 12:11:32,suspicious,MDC,NO,NO,NO,White,White,Male,44.94834704,-93.27880784,5,Lyndale
36586.0,17-251589,2017-07-06 12:11:50,traffic,MDC,,NO,NO,White,Other,Male,44.9527629,-93.30185635,5,East Isles
36587.0,17-251592,2017-07-06 12:13:11,suspicious,MDC,,NO,NO,Native American,Native American,Male,44.96180077,-93.2778187,5,Whittier
36588.0,17-251597,2017-07-06 12:17:33,suspicious,MDC,,NO,NO,Unknown,Latino,Male,44.94836708,-93.25314102,3,Midtown Phillips
36589.0,17-251598,2017-07-06 12:17:41,traffic,MDC,,NO,NO,White,White,Male,44.9536163,-93.30212451,5,East Isles
36590.0,17-251609,2017-07-06 12:23:48,traffic,MDC,,NO,NO,White,White,Female,44.95246066,-93.30052952,5,East Isles
36591.0,17-251612,2017-07-06 12:25:21,suspicious,other,,,,,,,44.95283952,-93.25500518,3,Midtown Phillips
36592.0,17-251617,2017-07-06 12:29:01,traffic,MDC,,NO,NO,Unknown,White,Female,44.94659031,-93.29893661,5,ECCO
36593.0,17-251645,2017-07-06 12:47:41,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.98849162,-93.25673201,2,Nicollet Island - East Bank
36594.0,17-251649,2017-07-06 12:48:42,suspicious,other,,,,,,,44.94836879,-93.23947859,3,East Phillips
36595.0,17-251668,2017-07-06 12:57:20,traffic,MDC,NO,NO,NO,Unknown,Black,Female,44.9875954,-93.28873868,1,North Loop
36596.0,17-251669,2017-07-06 12:58:55,suspicious,other,,,,,,,44.95779751,-93.24733141,3,East Phillips
36597.0,17-251673,2017-07-06 13:01:46,traffic,MDC,NO,NO,NO,Unknown,Black,Male,44.99970297,-93.29410746,4,Jordan
36598.0,17-251674,2017-07-06 13:02:01,traffic,other,,,,,,,44.96624,-93.22056,2,Prospect Park - East River Road
36599.0,17-251697,2017-07-06 13:15:19,suspicious,other,,,,,,,44.9768075,-93.27643103,1,Downtown West
36600.0,17-251704,2017-07-06 13:17:13,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,45.03035019,-93.29954219,4,Webber - Camden
36601.0,17-251706,2017-07-06 13:17:49,suspicious,MDC,NO,YES,NO,White,White,Female,44.94045442,-93.25370902,3,Powderhorn Park
36602.0,17-251712,2017-07-06 13:19:47,traffic,MDC,NO,NO,NO,Unknown,White,Female,45.01313108,-93.29369781,4,Folwell
36603.0,17-251728,2017-07-06 13:27:32,suspicious,MDC,YES,NO,NO,Native American,Native American,Male,44.96662,-93.24725,1,Cedar Riverside
36604.0,17-251730,2017-07-06 13:28:54,traffic,MDC,NO,NO,NO,Unknown,East African,Female,44.99689855,-93.28160573,4,Near - North
36605.0,17-251733,2017-07-06 13:30:25,suspicious,other,,,,,,,45.0149,-93.28085,4,McKinley
36606.0,17-251736,2017-07-06 13:33:09,suspicious,MDC,NO,NO,NO,Black,Black,Male,45.0132,-93.30191,4,Folwell
36607.0,17-251740,2017-07-06 13:35:46,suspicious,MDC,NO,NO,NO,White,White,Male,44.96269264,-93.27860914,5,Whittier
36608.0,17-251767,2017-07-06 13:51:09,traffic,MDC,,NO,NO,Unknown,East African,Male,44.99310993,-93.23699169,2,Como
36609.0,17-251771,2017-07-06 13:53:03,suspicious,other,,,,,,,44.98530999,-93.30829176,4,Near - North
36610.0,17-251776,2017-07-06 13:55:52,suspicious,other,,,,,,,44.9895,-93.30952,4,Willard - Hay
36611.0,17-251824,2017-07-06 14:20:55,suspicious,other,,,,,,,45.0231823,-93.22814612,2,Waite Park
36612.0,17-251827,2017-07-06 14:21:52,traffic,MDC,,NO,NO,Black,Black,Female,44.99915,-93.29258,4,Near - North
36613.0,17-251830,2017-07-06 14:23:33,suspicious,other,,,,,,,45.0231823,-93.22814612,2,Waite Park
36614.0,17-251836,2017-07-06 14:26:42,traffic,MDC,,NO,NO,Unknown,White,Female,44.91244302,-93.31822014,5,Fulton
36615.0,17-251859,2017-07-06 14:34:37,traffic,MDC,YES,NO,NO,Black,Black,Female,45.00940252,-93.24558732,2,Windom Park
36616.0,17-251872,2017-07-06 14:38:55,suspicious,MDC,,NO,NO,Black,Black,Male,44.95006,-93.2563,3,Midtown Phillips
36617.0,17-251880,2017-07-06 14:42:38,traffic,MDC,,NO,NO,Black,Black,Male,45.01673277,-93.29369849,4,Folwell
36618.0,17-251903,2017-07-06 15:00:42,suspicious,other,,,,,,,44.94836879,-93.23947859,3,East Phillips
36619.0,17-251921,2017-07-06 15:09:07,traffic,MDC,,NO,NO,Unknown,Black,Male,44.98132317,-93.2378487,2,Marcy Holmes
36620.0,17-251922,2017-07-06 15:09:29,traffic,MDC,YES,NO,NO,White,White,Male,45.01162962,-93.25244894,2,Holland
36621.0,17-251928,2017-07-06 15:11:57,suspicious,MDC,,YES,NO,Black,Black,Female,44.94921965,-93.24995453,3,East Phillips
36622.0,17-251942,2017-07-06 15:22:03,traffic,MDC,,NO,NO,Unknown,White,Female,44.96284,-93.25108,3,Ventura Village
36623.0,17-251957,2017-07-06 15:33:30,suspicious,other,,,,,,,44.97718,-93.2759,1,Downtown West
36624.0,17-251965,2017-07-06 15:41:49,suspicious,other,,,,,,,44.97792,-93.28018,1,Downtown West
36625.0,17-251979,2017-07-06 15:48:11,suspicious,MDC,,NO,NO,Unknown,Black,Male,45.01495,-93.29559,4,Folwell
36626.0,17-252004,2017-07-06 15:58:31,traffic,MDC,YES,NO,NO,Unknown,Black,Male,44.96269,-93.27656,5,Steven's Square - Loring Heights
36627.0,17-252022,2017-07-06 16:08:52,suspicious,MDC,,NO,NO,Black,Black,Male,44.9784072,-93.27881908,1,Downtown West
36628.0,17-252030,2017-07-06 16:15:24,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,45.00791639,-93.24648415,2,Windom Park
36629.0,17-252035,2017-07-06 16:18:07,traffic,MDC,,NO,NO,Black,Black,Male,44.98762,-93.30198,4,Near - North
36630.0,17-252039,2017-07-06 16:20:11,traffic,MDC,,NO,NO,Unknown,Black,Male,44.98897,-93.30071,4,Near - North
36631.0,17-252058,2017-07-06 16:30:22,suspicious,MDC,,NO,NO,Unknown,Unknown,Female,44.99914804,-93.29181556,4,Near - North
36632.0,17-252062,2017-07-06 16:38:06,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,45.03035019,-93.29954219,4,Webber - Camden
36633.0,17-252077,2017-07-06 16:48:30,traffic,MDC,,NO,NO,Black,Black,Male,44.99083,-93.29818,4,Near - North
36634.0,17-252084,2017-07-06 16:51:54,suspicious,other,,,,,,,44.97449561,-93.28102208,1,Loring Park
36635.0,17-252094,2017-07-06 16:57:04,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,45.03544687,-93.29868572,4,Webber - Camden
36636.0,17-252129,2017-07-06 17:20:22,suspicious,MDC,YES,YES,NO,Black,Black,Male,44.99914804,-93.29181556,4,Near - North
36638.0,17-252147,2017-07-06 17:27:32,suspicious,MDC,YES,NO,NO,Native American,Native American,Male,44.96662,-93.24725,1,Cedar Riverside
36639.0,17-252149,2017-07-06 17:30:02,suspicious,MDC,NO,NO,NO,Unknown,Native American,Male,44.95644396,-93.2537008,3,Midtown Phillips
36640.0,17-252152,2017-07-06 17:32:01,suspicious,MDC,NO,NO,NO,White,White,Male,44.91050971,-93.2735215,3,Field
36641.0,17-252155,2017-07-06 17:33:54,suspicious,MDC,,NO,NO,Unknown,Latino,Male,44.94836636,-93.28618688,5,Whittier
36642.0,17-252162,2017-07-06 17:39:22,suspicious,MDC,,NO,NO,Unknown,Unknown,Male,44.97798,-93.2748,1,Downtown West
36643.0,17-252163,2017-07-06 17:39:54,suspicious,MDC,,NO,NO,Unknown,East African,Male,44.94955167,-93.28134598,5,Whittier
36644.0,17-252173,2017-07-06 17:47:46,traffic,MDC,,NO,NO,East African,East African,Male,44.94834712,-93.28052287,5,Whittier
36645.0,17-252179,2017-07-06 17:50:32,suspicious,MDC,,NO,NO,Black,Black,Male,44.99911,-93.28019,4,Hawthorne
36646.0,17-252191,2017-07-06 17:56:18,suspicious,MDC,NO,NO,NO,Black,Black,Male,44.99968546,-93.2879891,4,Hawthorne
36647.0,17-252201,2017-07-06 18:01:54,suspicious,MDC,,YES,NO,Native American,Native American,Female,44.95006,-93.25503,3,Midtown Phillips
36648.0,17-252210,2017-07-06 18:07:18,suspicious,MDC,,NO,NO,Native American,Native American,Male,44.95865274,-93.24603252,3,East Phillips
36649.0,17-252214,2017-07-06 18:09:46,traffic,MDC,,NO,NO,Unknown,Black,Male,45.00535521,-93.28646201,4,Hawthorne
36650.0,17-252216,2017-07-06 18:09:57,suspicious,other,,,,,,,44.99913768,-93.28875577,4,Hawthorne
36654.0,17-252233,2017-07-06 18:17:52,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.91693738,-93.27669641,5,Tangletown
36655.0,17-252244,2017-07-06 18:25:56,traffic,MDC,,YES,YES,Unknown,Black,Male,45.03125,-93.29956,4,Webber - Camden
36656.0,17-252259,2017-07-06 18:40:34,suspicious,other,,,,,,,44.95643946,-93.25241411,3,Midtown Phillips
36657.0,17-252264,2017-07-06 18:42:55,traffic,MDC,NO,NO,NO,Unknown,Black,Female,44.99632,-93.29564,4,Near - North
36658.0,17-252266,2017-07-06 18:45:09,suspicious,other,,,,,,,44.9474742,-93.29829195,5,ECCO
36659.0,17-252267,2017-07-06 18:45:15,traffic,MDC,YES,NO,NO,East African,East African,Unknown,44.9474742,-93.29829195,5,ECCO
36660.0,17-252271,2017-07-06 18:48:43,suspicious,other,,,,,,,44.94746121,-93.24995471,3,Powderhorn Park
36661.0,17-252298,2017-07-06 19:04:07,suspicious,MDC,NO,NO,NO,East African,East African,Male,44.91081,-93.2203,3,Minnehaha
36663.0,17-252329,2017-07-06 19:34:56,suspicious,MDC,,NO,NO,Unknown,Unknown,Male,44.96275,-93.24251,3,Seward
36664.0,17-252334,2017-07-06 19:40:56,traffic,MDC,,NO,NO,Unknown,Other,Male,45.00953,-93.29179,4,Hawthorne
36665.0,17-252348,2017-07-06 19:47:12,traffic,MDC,YES,YES,YES,Black,Black,Male,44.99952,-93.30066,4,Willard - Hay
36666.0,17-252361,2017-07-06 19:58:37,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.91413,-93.2921,5,Lynnhurst
36667.0,17-252367,2017-07-06 20:02:06,traffic,MDC,NO,NO,NO,Unknown,East African,Female,44.94836,-93.28135,5,Whittier
36668.0,17-252370,2017-07-06 20:03:42,suspicious,MDC,NO,NO,NO,Unknown,Black,Male,44.99119224,-93.29819858,4,Near - North
36669.0,17-252372,2017-07-06 20:05:28,traffic,MDC,,NO,NO,Black,Black,Male,45.00368,-93.28645,4,Hawthorne
36670.0,17-252393,2017-07-06 20:22:14,suspicious,MDC,,NO,NO,Latino,Latino,Male,44.94836613,-93.28745858,5,Lyndale
36671.0,17-252400,2017-07-06 20:24:53,suspicious,MDC,NO,YES,NO,White,White,Male,44.94837,-93.28682,5,Whittier
36672.0,17-252410,2017-07-06 20:34:40,traffic,other,,,,,,,44.95732371,-93.26322195,3,Phillips West
36673.0,17-252434,2017-07-06 20:50:49,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,45.0323522,-93.30978034,4,Victory
36674.0,17-252437,2017-07-06 20:53:23,suspicious,MDC,NO,NO,NO,Black,Unknown,Unknown,44.94921965,-93.24995453,3,East Phillips
36675.0,17-252442,2017-07-06 20:59:23,suspicious,MDC,NO,YES,NO,Native American,Native American,Male,44.95823569,-93.25239248,3,Midtown Phillips
36676.0,17-252451,2017-07-06 21:06:50,traffic,MDC,,YES,NO,Black,Black,Male,45.02859056,-93.29575011,4,Webber - Camden
36677.0,17-252458,2017-07-06 21:12:10,suspicious,MDC,YES,NO,NO,Black,Black,Male,44.97833114,-93.27252943,1,Downtown West
36678.0,17-252467,2017-07-06 21:19:16,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.93682774,-93.27791461,5,King Field
36679.0,17-252470,2017-07-06 21:21:27,suspicious,other,,,,,,,45.01139,-93.30064,4,Jordan
36680.0,17-252475,2017-07-06 21:23:46,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.94922619,-93.25757834,3,Midtown Phillips
36681.0,17-252502,2017-07-06 21:37:52,traffic,MDC,NO,NO,NO,Unknown,White,Female,44.94926,-93.297,5,Lowry Hill East
36682.0,17-252509,2017-07-06 21:39:44,traffic,MDC,NO,NO,NO,Unknown,White,Male,44.91233,-93.29592,5,Lynnhurst
36683.0,17-252537,2017-07-06 21:52:42,suspicious,MDC,NO,YES,NO,Black,Black,Male,44.97758226,-93.2753473,1,Downtown West
36684.0,17-252539,2017-07-06 21:55:06,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.93466599,-93.31530437,5,Linden Hills
36685.0,17-252548,2017-07-06 22:01:57,traffic,MDC,,NO,NO,Unknown,Black,Male,44.99633,-93.30444,4,Willard - Hay
36686.0,17-252556,2017-07-06 22:05:38,suspicious,MDC,,NO,NO,Black,Unknown,Male,45.02762,-93.24478,2,Waite Park
36687.0,17-252558,2017-07-06 22:08:11,suspicious,MDC,NO,NO,NO,Black,Black,Male,44.96331865,-93.26255347,3,Ventura Village
36688.0,17-252589,2017-07-06 22:32:35,traffic,other,,,,,,,44.98452108,-93.30512874,4,Near - North
36689.0,17-252604,2017-07-06 22:44:12,traffic,MDC,NO,NO,NO,Unknown,White,Male,44.95554,-93.29679,5,Lowry Hill East
36690.0,17-252606,2017-07-06 22:48:22,suspicious,MDC,,NO,NO,White,White,Female,44.94836,-93.29828,5,ECCO
36691.0,17-252609,2017-07-06 22:49:38,traffic,MDC,,NO,NO,Unknown,Black,Female,44.99360971,-93.30445506,4,Willard - Hay
36692.0,17-252611,2017-07-06 22:50:55,traffic,MDC,NO,YES,YES,Unknown,Black,Male,45.0258,-93.29566,4,Webber - Camden
36693.0,17-252616,2017-07-06 22:54:23,traffic,MDC,,NO,NO,Unknown,East African,Male,45.01266624,-93.24912093,2,Holland
36694.0,17-252621,2017-07-06 23:00:38,suspicious,MDC,NO,NO,NO,Unknown,Black,Female,44.96090846,-93.26424527,3,Phillips West
36695.0,17-252630,2017-07-06 23:08:07,suspicious,MDC,,NO,NO,Unknown,Unknown,Unknown,44.9274,-93.30981,5,Linden Hills
36696.0,17-252632,2017-07-06 23:09:00,suspicious,MDC,NO,NO,NO,Unknown,White,Male,44.99968716,-93.28952198,4,Hawthorne
36697.0,17-252637,2017-07-06 23:13:31,suspicious,other,,,,,,,44.99913516,-93.28682309,4,Near - North
36698.0,17-252643,2017-07-06 23:15:11,suspicious,MDC,NO,NO,NO,Unknown,Other,Male,44.97361,-93.22373,2,Prospect Park - East River Road
36699.0,17-252645,2017-07-06 23:16:55,traffic,MDC,NO,NO,NO,Unknown,East African,Male,44.96897465,-93.2472583,1,Cedar Riverside
36700.0,17-252648,2017-07-06 23:21:54,suspicious,MDC,NO,NO,NO,White,White,Male,44.98119983,-93.23430434,2,Marcy Holmes
36701.0,17-252657,2017-07-06 23:28:02,traffic,MDC,NO,NO,NO,Unknown,Black,Female,44.96063,-93.24625,3,Seward
36702.0,17-252658,2017-07-06 23:29:22,traffic,MDC,NO,NO,NO,Unknown,East African,Male,44.96466,-93.23616,1,Cedar Riverside
36703.0,17-252663,2017-07-06 23:30:55,suspicious,MDC,NO,NO,NO,Unknown,Black,Male,44.89521092,-93.27225333,3,Diamond Lake
36704.0,17-252662,2017-07-06 23:31:53,suspicious,MDC,NO,NO,NO,Unknown,White,Male,44.99690339,-93.24035143,2,Beltrami
36705.0,17-252667,2017-07-06 23:38:11,suspicious,MDC,,NO,NO,White,White,Male,44.9788,-93.27365,1,Downtown West
36706.0,17-252669,2017-07-06 23:39:00,traffic,other,,,,,,,45.0059,-93.28182,4,Hawthorne
36707.0,17-252680,2017-07-06 23:45:35,suspicious,MDC,YES,NO,NO,Unknown,Black,Male,44.98789,-93.30827,4,Near - North
36708.0,17-252682,2017-07-06 23:46:30,suspicious,other,,,,,,,44.98264341,-93.24443684,2,Marcy Holmes
36709.0,17-252684,2017-07-06 23:47:30,suspicious,MDC,NO,NO,NO,Unknown,White,Male,44.9564318,-93.28550353,5,Whittier
36710.0,17-252708,2017-07-06 23:53:34,suspicious,other,,,,,,,44.97759,-93.24533,1,Cedar Riverside
36711.0,17-252718,2017-07-06 23:57:57,traffic,MDC,NO,NO,NO,Unknown,East African,Male,44.99523633,-93.2964087,4,Near - North
36712.0,17-252729,2017-07-07 00:03:30,suspicious,MDC,,NO,NO,Black,Black,Male,44.96091014,-93.28864516,5,Lowry Hill East
36713.0,17-252730,2017-07-07 00:03:42,traffic,other,,,,,,,44.94836,-93.2881,5,Lowry Hill East
36714.0,17-252746,2017-07-07 00:21:03,traffic,MDC,NO,NO,NO,Unknown,White,Male,44.95912,-93.29409,5,Lowry Hill East
36715.0,17-252751,2017-07-07 00:28:04,traffic,MDC,,NO,NO,White,White,Male,44.97432,-93.27831,1,Downtown West
36716.0,17-252756,2017-07-07 00:31:11,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,45.00236304,-93.22745195,2,Northeast Park
36718.0,17-252771,2017-07-07 00:47:45,suspicious,MDC,,YES,NO,Black,Black,Female,44.94750939,-93.2677515,3,Central
36719.0,17-252775,2017-07-07 00:52:48,suspicious,MDC,NO,NO,NO,Black,Black,Male,44.99594307,-93.24763938,2,Marcy Holmes
36720.0,17-252777,2017-07-07 00:54:29,suspicious,MDC,NO,YES,NO,East African,East African,Female,44.97416653,-93.22567095,2,Prospect Park - East River Road
36722.0,17-252782,2017-07-07 01:00:37,suspicious,MDC,NO,YES,NO,Black,Black,Male,44.98037,-93.27374,1,Downtown West
36723.0,17-252783,2017-07-07 01:00:43,traffic,other,,,,,,,44.97365785,-93.22949361,2,University of Minnesota
36724.0,17-252791,2017-07-07 01:09:41,traffic,MDC,NO,NO,NO,Unknown,Black,Male,44.97897,-93.29555,4,Harrison
36725.0,17-252818,2017-07-07 01:39:16,suspicious,other,,,,,,,44.96885453,-93.25892896,1,Elliot Park
36726.0,17-252821,2017-07-07 01:43:27,suspicious,MDC,NO,YES,NO,Black,Black,Male,44.97957,-93.27257,1,Downtown West
36727.0,17-252824,2017-07-07 01:48:50,traffic,MDC,NO,NO,NO,East African,Black,Male,44.9817,-93.2929,4,Sumner - Glenwood
36728.0,17-252827,2017-07-07 01:51:30,suspicious,MDC,,NO,NO,White,White,Male,44.97798,-93.2748,1,Downtown West
36729.0,17-252829,2017-07-07 01:54:29,suspicious,MDC,NO,NO,NO,Unknown,Unknown,Unknown,44.92060546,-93.25494869,3,Northrop
36730.0,17-252831,2017-07-07 01:57:02,suspicious,MDC,NO,NO,NO,Black,Unknown,Male,44.94922619,-93.25757834,3,Midtown Phillips
